"Sample_ID","Group","Activated B cell","Immature B cell","Memory B cell","Activated CD4 T cell","Activated CD8 T cell","Eosinophil","Macrophage","Mast cell","MDSC","Monocyte","Natural killer cell","Neutrophil","Plasmacytoid dendritic cell","T follicular helper cell","Type 1 T helper cell","Type 17 T helper cell","Type 2 T helper cell","Activated dendritic cell","Regulatory T cell","NK T cell","Immature dendritic cell","Macrophage M1"
"GSM225672","Control",-0.232970347005257,0.185383096852674,0.0494755217334786,-0.157649512856904,-0.248502825268675,-0.111185727306955,0.011199018291761,-0.304339018259795,0.151854461902916,-0.0693424017840759,-0.0959260871863462,-0.103770786257422,-0.126324408917294,-0.211756624563234,-0.30130955254233,-0.34871759621939,-0.477683204569683,-0.0767940065736781,-0.444726844159366,-0.464949408257841,-0.111310418757067,-0.169239042532834
"GSM225673","Control",-0.290095977045302,0.0458982602436617,-0.0398774144077997,-0.2021096730296,-0.226561234005813,-0.153695287235591,-0.0624627172135629,-0.157753082654466,0.119345417943213,-0.173175973453199,-0.135365445426553,-0.166471102452878,-0.182139438583825,-0.236359171072401,-0.340532045806445,-0.470816183012908,-0.381991321483306,-0.0697066861710385,-0.353872554266743,-0.45274584068941,-0.191828791617211,-0.114721277615801
"GSM225674","Control",-0.321249082099858,0.164208225050529,0.0588103107398982,-0.348666781607444,-0.310460481550189,-0.0902705151474716,-0.0101235133719734,-0.470438360563591,0.178448717597111,0.00100815524618321,-0.165493360469557,-0.150983837567629,-0.208950454774477,-0.185784683294166,-0.271164169425673,-0.35606215191059,-0.423622946923122,-0.0912974287704809,-0.494890357124794,-0.381840268405103,-0.252702937908049,-0.181525062553085
"GSM225675","Control",-0.299736048338442,0.0890941731251486,0.098676670843202,-0.374084161621947,-0.246292521399905,-0.188701106547257,-0.111008254011278,-0.22843693697277,0.0619467586722719,-0.112264959343549,-0.19032313114467,-0.25966765453622,-0.216217710834657,-0.354687557590466,-0.303894306157936,-0.47195041988335,-0.402967730321144,-0.0255735176300879,-0.466270600771559,-0.439062831308432,-0.212840365534943,-0.227386492680991
"GSM225676","Control",-0.307953568451238,0.21292449255738,-0.0174927350267096,-0.119877656927803,-0.286950083458569,-0.110156146317245,-0.0283644029984572,-0.199775718050768,0.176203906558505,-0.0247521730933986,-0.189230119186231,-0.209513608521676,-0.258884432613614,-0.267219638915087,-0.293258359897861,-0.295726810809107,-0.329530678434522,-0.180258531405034,-0.322365552106804,-0.50698832414037,-0.13826495522906,-0.345720670318279
"GSM225677","Control",-0.39173609602539,-0.124884661963936,0.0113008624205889,-0.272862558607848,-0.245930801129868,-0.184585746785041,-0.103911679849179,-0.332762693793423,-0.0663989097459418,-0.150769717008731,-0.183698227452639,-0.221224616194785,-0.194185473400083,-0.397914777052861,-0.351061621277296,-0.546298243192636,-0.464871454043401,-0.0370372645654644,-0.484477665766363,-0.500500769241722,-0.200908434195177,-0.161353914336407
"GSM225678","Control",-0.320524758325656,0.190890847697783,-0.0415745264843819,-0.26670809007905,-0.306471006029894,-0.115189406908794,-0.023795937659115,-0.344160363494698,0.117833785487736,0.0618823061032491,-0.136761355939983,-0.109993568289161,-0.223623470299472,-0.239621896866849,-0.37687402718682,-0.320039156512589,-0.422814647986154,-0.0849943277385778,-0.531594524583269,-0.607055918032167,-0.214299723956624,-0.132324817388354
"GSM225679","Control",-0.378822786605226,0.125192223732969,-0.0200628878489661,-0.292039363960532,-0.34949656311504,-0.127225403438508,0.0293604888517658,-0.357726917560569,0.0548618529198794,-0.0410556181929671,-0.189807888943617,-0.183804765203994,-0.181454196963712,-0.31370269530104,-0.437902202306118,-0.352216466125258,-0.315277816924436,-0.102388400909045,-0.425264021607288,-0.390923935124631,-0.247774080815394,-0.112763110515362
"GSM225680","Control",-0.321760826827992,0.133533135374645,-0.0288238864599977,-0.218218284969024,-0.383532985566895,-0.0979606498567641,0.02191720817199,-0.223132370100283,0.0943344644092922,0.0982266693853717,-0.118661860730293,0.0115863900423358,-0.365163728102761,-0.294593007280752,-0.325604673754963,-0.358434058880654,-0.408677319778894,-0.0641771274174438,-0.448341815425452,-0.244541636045291,-0.230552491784085,-0.166598804596066
"GSM225681","Control",-0.357683422020514,0.0321811540983047,-0.0324114191126709,-0.372796785484622,-0.294303670640044,-0.146399567253315,-0.121077308075298,-0.48769787947707,0.0159871060569697,-0.0645529588945636,-0.199502290628044,-0.196254379882882,-0.328455232575858,-0.305995910742996,-0.277190685058569,-0.400709846064558,-0.390513260668599,-0.0126196369452477,-0.491407074664064,-0.409929471920993,-0.241721321702538,-0.209350839925417
"GSM225682","Control",-0.316954889228488,0.0913400351535913,0.0155397038609889,-0.27745387028965,-0.22853510063087,-0.0511596895988662,-0.0560948576517806,-0.376318994252625,0.0676459929791925,-0.0573990479614224,-0.121490683803202,-0.170364060224354,-0.267408751664975,-0.333058256495997,-0.16152762642927,-0.418834369111423,-0.428295484445954,-0.033655115161707,-0.405314996214406,-0.383416181593286,-0.177720098389261,-0.151229417812107
"GSM225683","Control",-0.332452473254771,0.0757976279389417,0.0289725342471837,-0.283556812884034,-0.320798785341282,-0.218413261001958,-0.0554334841014808,-0.427465193831508,0.0748632626487038,-0.221799336682929,-0.158814322729625,-0.177851063669473,-0.336700360006508,-0.355567611955039,-0.417036569050194,-0.430508991995216,-0.51138812352316,-0.0171650841762271,-0.394988708635963,-0.410232983791072,-0.349386902499118,-0.196182711737218
"GSM225684","Control",-0.353649019273687,0.0777100014902196,0.0129892505100462,-0.283272759764301,-0.274957513509616,-0.159439951828822,-0.0661756409504947,-0.254537620412618,-0.0131513230572849,-0.0761509975130184,-0.160159307657888,-0.211509853148319,-0.269492769013684,-0.443055445766072,-0.376002928456283,-0.399803131994425,-0.403761405790097,-0.0767799238523131,-0.394471103277468,-0.318030735193913,-0.204003195370046,-0.254891563683531
"GSM225685","Control",-0.274018997605345,0.0667250349333135,0.0334105512802034,-0.275964291383935,-0.313156637039473,-0.180416564616798,-0.0150825709052276,-0.422097427002447,0.0986528045214833,-0.058360388439524,-0.210214855683761,-0.196574220733205,-0.288254969866996,-0.340614159060107,-0.335818901980652,-0.457626344799928,-0.48505289003068,-0.0728595106181438,-0.419279912181732,-0.405812192680846,-0.279014965668496,-0.147266151961238
"GSM225686","Control",-0.39585504938388,0.110319034144322,-0.0486484316474878,-0.248604261043839,-0.282158858879755,-0.154948119460149,-0.0292494899694439,-0.494068685842983,0.0943856216827217,0.0667480254649349,-0.158556057563438,-0.145170705796427,-0.256794668991066,-0.362726441464256,-0.380252227604925,-0.384998087500856,-0.425567802884171,-0.0669576282029816,-0.387524995705367,-0.323393030545284,-0.27618687409788,-0.139173108294142
"GSM225687","Control",-0.293936470195632,-0.0446638401241656,0.107705109540804,-0.350983944234991,-0.197631953089429,-0.236318483506496,-0.0294777188675395,-0.177202082670131,-0.118287906444676,-0.0829178810330374,-0.160725239893834,-0.304668962921692,-0.268934005798708,-0.42597395547505,-0.253537294237041,-0.433023474843637,-0.520510556614893,-0.100482308071352,-0.541207506653711,-0.371973716714477,-0.215120549394949,-0.162655548713232
"GSM225688","Control",-0.330879925421859,0.167569009854628,0.0218341850373544,-0.317730025241725,-0.277356777329242,-0.195064512196537,0.00102989838786458,-0.386639825717303,0.0901931409327628,-0.127502965874864,-0.099685784283819,-0.187122306457571,-0.186333446197068,-0.323749067582847,-0.321696439229865,-0.314902184361459,-0.433676545264415,-0.113886804295843,-0.493119814440767,-0.529631729046762,-0.274449897503466,-0.124105242357098
"GSM225689","Control",-0.341198012511052,0.0103163197941224,0.0486191654967778,-0.308684907996974,-0.278153736711951,-0.237505461320298,-0.067382068588632,-0.180463169911358,-0.0734940309782434,-0.206907391477139,-0.163677305578746,-0.254582189083741,-0.276399872971767,-0.253998721169031,-0.400532040046254,-0.430812892089921,-0.425943372998286,-0.0609061101800887,-0.446812991339053,-0.485623732834556,-0.275867255761208,-0.206254284233751
"GSM225690","Control",-0.323552825051335,0.0376115855828965,-0.0444707115681213,-0.217019555502874,-0.208313364634788,-0.24629201893473,-0.0773378399460888,-0.613798279977764,-0.064963487048552,-0.0890318933949409,-0.240685926148438,-0.339161663181549,-0.230804163000963,-0.385536188833913,-0.275382166846655,-0.473292791081283,-0.473781037230185,-0.0189610227864607,-0.499010811880258,-0.466623997945347,-0.207153955558267,-0.182690871687858
"GSM225691","Control",-0.338704579250699,0.15371848537025,0.0492965620287324,-0.305628786419194,-0.340637723293443,-0.112028172028532,0.0186138350471274,-0.364907562757973,0.0891275878903146,0.0254466657378693,-0.122862937151529,-0.120562651332789,-0.280282003674034,-0.269659241257412,-0.439263548328854,-0.461036888091003,-0.499948469398625,-0.0873809676524364,-0.468094424950844,-0.384042645469733,-0.24456063512851,-0.181010594128611
"GSM225692","Control",-0.277204597406843,0.245274509727394,0.0349684773640996,-0.186690050737421,-0.259674754235333,-0.153399836034782,0.0541705157492178,-0.249555360579861,0.125768604981466,-0.0283545780431296,-0.104931556977688,-0.163721756083096,-0.208947009893405,-0.185518744497572,-0.31139159974151,-0.339200156068313,-0.397776159777116,-0.135567972021198,-0.381810697143493,-0.515583447808917,-0.281448162400723,-0.141850572422869
"GSM225693","Control",-0.358287291090953,0.142132305714885,0.0355131836881706,-0.27360150230633,-0.304835071947645,-0.202215585068718,-0.0168740916286515,-0.180444509869838,0.0410271833085625,-0.182144033937391,-0.100546702848035,-0.169497079408123,-0.278583463979355,-0.345088978407979,-0.361749018482182,-0.404510997674746,-0.365566392741027,-0.0287183366946813,-0.403482986048226,-0.299425031594193,-0.281301383679111,-0.158818930242545
"GSM225695","Control",-0.276767738006081,0.141711819918446,0.106944813165496,-0.266317647038197,-0.215546380623,-0.114380613108725,-0.0651201392769674,-0.349169469681469,0.143982620811143,-0.27952265744048,-0.123655303099655,-0.14410802933943,-0.0891195854810808,-0.29975540839554,-0.230499426232325,-0.232042364780266,-0.365831769407143,-0.150796887531047,-0.385814951610289,-0.500062594068268,-0.142208484043806,-0.119442735570526
"GSM225696","Control",-0.203142123510549,0.133762494266053,0.0302848301179063,-0.287357035958321,-0.253867925242344,-0.180098695989774,-0.00866723347952125,-0.341855130700019,0.222320022159653,-0.357243312650004,-0.0509262220865008,-0.208623126015918,-0.0644224355289407,-0.281008879017519,-0.219729218898915,-0.322253486681415,-0.33804519375176,-0.0788218349607863,-0.41218826416451,-0.200262646502651,-0.190044627786168,-0.135243725001124
"GSM225697","Control",-0.281958863751412,-0.0767942102402416,-0.0511341109665982,-0.179052549009698,-0.3032001030003,-0.158869888734181,-0.0204328081847513,-0.286367585715343,-0.0413110588106882,-0.123122158516709,-0.0478029952015806,-0.356159943330083,-0.259377595430496,-0.328341901350457,-0.329384091754997,-0.491464592396308,-0.521681841150123,-0.107768846455129,-0.448360454551332,-0.348014129987702,-0.163949888842938,-0.229509153810328
"GSM225698","Control",-0.251935888496892,0.12810874014687,-0.0295337217407054,-0.268590691227175,-0.297109531110647,-0.197375242036078,0.011978901260539,-0.250830406868349,0.0910377566832453,-0.142996298698393,-0.0738759209165733,-0.21711809179857,-0.183542306663554,-0.178709644638619,-0.314749139450606,-0.382831783986024,-0.382104504285569,-0.0856597999281147,-0.419048025646291,-0.442688783761496,-0.247549185723848,-0.191315421965334
"GSM225699","Control",-0.345180830398438,0.25648619933123,-0.024943523157457,-0.166789353173264,-0.32501111717167,-0.125348070962732,0.0954013088762638,-0.378675292821847,0.149719548759734,0.0585893357049145,-0.198261623546975,-0.070227966301377,-0.130784565799729,-0.285175308259622,-0.416425230116002,-0.350618325786949,-0.398044013838799,-0.064835606245285,-0.433511834087866,-0.524635872978216,-0.257201445175311,-0.14364021501357
"GSM225700","Control",-0.361270795878711,0.114134700343402,0.0651672328502726,-0.311284624104853,-0.182771524335836,-0.205762861948382,-0.0411304193582765,-0.571276288617419,0.14186868670483,-0.179492045695633,-0.14107159370047,-0.231047883767549,-0.224537037144843,-0.227287731199416,-0.290739138546227,-0.351562544867978,-0.324750564786725,-0.0430025241396249,-0.53056252402054,-0.511633125146809,-0.1961291638549,-0.157805512966466
"GSM225701","Control",-0.376735304853409,0.0105428598077535,-0.0597089755512974,-0.297263550270436,-0.239715240010002,-0.142962069679528,-0.0085171214299231,-0.32044528823829,-0.0556231114375973,-0.0852934223806302,-0.167130008054132,-0.27364200561165,-0.210448731054077,-0.348159860458204,-0.345573452149972,-0.338681726797299,-0.378629780664291,-0.0957128590634608,-0.606671267654349,-0.494385372702063,-0.185196090147267,-0.233871791530167
"GSM225702","Control",-0.268856548980038,0.233759706608845,0.0456745521347951,-0.183766966040112,-0.175638230771388,-0.142477006608085,0.0187516989269689,-0.128481254694857,0.145176634635973,-0.148732463918629,-0.0990225621029776,-0.214836778508347,-0.163376545294761,-0.284011969722421,-0.278664753352186,-0.360277994647055,-0.383998088383898,-0.110688401845585,-0.465019958612254,-0.356602970650779,-0.162988569787246,-0.17033156797048
"GSM225703","Control",-0.295803476200208,0.113456371484114,0.0283301165446051,-0.35431830795956,-0.179965613914105,-0.125925733003522,-0.011185309513976,-0.244675163979033,0.111057610672912,0.0183328670649988,-0.149658056393547,-0.144324059931983,-0.203137208091914,-0.407029335941169,-0.262393580895735,-0.322720245086602,-0.295396430422428,-0.0874244262672546,-0.471859062745795,-0.406390547358905,-0.239031227156949,-0.304777897484831
"GSM225704","Control",-0.318557083979531,0.0709488657444321,0.0326553459599663,-0.225757499395852,-0.245117979668717,-0.220888978813374,0.00987637112062782,-0.288793454949669,0.0762516460357816,-0.261512109860799,-0.141904668311374,-0.288562295719594,-0.299159481270327,-0.227126167399395,-0.187390561438749,-0.306101955961346,-0.412688820160006,-0.17754995036564,-0.418250206947744,-0.524074556414058,-0.194458728209772,-0.259022255856914
"GSM225705","Control",-0.288018493944055,0.0431882795573815,0.000818425654551683,-0.163805907120484,-0.266489239061123,-0.17315341543039,-0.0184183061685799,-0.444632050742716,-0.0329672878777765,-0.0875864460873701,-0.130730837183903,-0.215148860248903,-0.18247713994002,-0.347098989536361,-0.388924755523564,-0.385159590132574,-0.372619082799387,-0.0743382141547828,-0.476013838747649,-0.52751668573133,-0.209781295074522,-0.175546907932735
"GSM225706","Control",-0.416455310358338,0.00156806793431296,0.0155990665600225,-0.278849142242667,-0.319856492786308,-0.203474911319864,-0.108108185763496,-0.332910899841655,-0.0526564665962402,-0.180264060222006,-0.103522446494359,-0.3122851442313,-0.263325806327165,-0.282529078898817,-0.345898085866904,-0.529999177238571,-0.365867481012765,-0.0923734477342967,-0.446124209374384,-0.417617718077197,-0.245716642933542,-0.201096670121868
"GSM225707","Control",-0.380495258522006,0.146937849344069,0.052968838090003,-0.351006618155997,-0.253102454103078,-0.21919598765823,-0.0689923387440405,-0.435056768906008,0.0779790501976088,-0.216791455440617,-0.24435315695281,-0.233999861657453,-0.330631916047876,-0.37607998686502,-0.165513231969464,-0.328086014033538,-0.34364823229675,-0.134014704578235,-0.533576298324477,-0.517273240654629,-0.235743880362158,-0.235808433726751
"GSM225708","Control",-0.305911671739736,0.20803946832722,0.0167229311053251,-0.226974892247528,-0.238699561473715,-0.0715101172826422,0.0240853268802259,-0.294180422942211,0.0663146841085926,0.0184200617197244,-0.190440190824037,-0.134136515837331,-0.230017855938085,-0.411196444090063,-0.166385011943383,-0.352878954783496,-0.47702396943519,-0.0693834998270099,-0.396937601676324,-0.448154530851658,-0.142667332225022,-0.245087357241236
"GSM225709","Control",-0.247945281166459,0.0642612433234184,0.0244996430274994,-0.272303694782368,-0.211686394959716,-0.162097510332245,0.00820749247077082,-0.2862523395372,0.104384817129831,-0.0130641730383426,-0.210447858575278,-0.234851164702153,-0.239112570381286,-0.359625698776711,-0.232432099665995,-0.353224976971782,-0.340843497017703,-0.00335287431863434,-0.448537579332401,-0.514619068650949,-0.238546207949401,-0.144661730376044
"GSM225711","Control",-0.24857321478274,0.230990652553854,0.019862508967368,-0.28794651496957,-0.251418280603103,-0.154673876896286,-0.00412119207913195,-0.43337217435723,0.112380072451161,-0.289400787755128,-0.0581981055716698,-0.111939718185811,-0.0579928711493301,-0.251947468802201,-0.314778567272184,-0.347676095544684,-0.361281965770627,-0.158847487198283,-0.379076230465144,-0.370679113696653,-0.24610954999143,-0.0613715548131657
"GSM225713","Control",-0.297096327993407,0.185761907999181,0.0159383834874561,-0.221816400751856,-0.249913180212287,-0.110623500087418,-0.0072507294929979,-0.249878058434876,0.165296812314284,0.0583027801526645,-0.159624663086096,-0.174689523347105,-0.229846831293423,-0.312681586246911,-0.242513013976786,-0.441446196419667,-0.409650493117545,-0.0926938919484946,-0.489240732649629,-0.34482052360754,-0.157748351319766,-0.150427954677584
"GSM225714","Control",-0.319539655690169,-0.0894983821679836,0.01721649108317,-0.365466075098257,-0.217453629217333,-0.22111790780055,-0.150593449851698,-0.382832376939344,0.00260351229187965,-0.219705570757105,-0.14958162059658,-0.305552324660567,-0.277092984351944,-0.350279120071458,-0.285775963874599,-0.383792562588347,-0.451556879048253,-0.0625562826668606,-0.486316169778217,-0.53017085773501,-0.19289624161895,-0.162572462040997
"GSM225715","Control",-0.197559695327522,0.204338643828869,0.0987678623368299,-0.191202830601484,-0.137014184242276,-0.147673765300408,-0.0497780133562092,-0.233209237945182,0.126999232018497,-0.329521723734259,-0.0723785274582642,-0.154528622773585,-0.165273388233374,-0.327976950719162,-0.0986067191071252,-0.410706489670215,-0.339599320237745,-0.132981072855547,-0.262117551252557,-0.503504723385541,-0.132561352700171,-0.119707807285531
"GSM225717","Control",-0.359052267464832,-0.078263375715935,-0.00303550261294406,-0.222397990232362,-0.206359139969113,-0.205176111648542,-0.113938082649156,-0.471031830722926,-0.000624980977187039,-0.184101665658463,-0.140988487101846,-0.227837074001599,-0.251286795037244,-0.379065269270853,-0.266764286214132,-0.430320845209887,-0.394362594168649,-0.0468604233054954,-0.494362126809906,-0.532949444051362,-0.202852409071441,-0.205735973131711
"GSM225718","Control",-0.31779843586513,0.217765066222267,0.0423319391745544,-0.172891895379349,-0.317208277662393,-0.170201378982301,-0.0436269478722021,-0.3352910147895,0.0999457807387546,0.0128117360539176,-0.109230472128497,-0.154577549480161,-0.226218478201091,-0.303973196672078,-0.37578735840325,-0.503293457115466,-0.478388643592833,-0.0702903913421001,-0.480606935329171,-0.413854928250555,-0.141470613098463,-0.20544916394494
"GSM225719","Control",-0.31705415738576,0.0703648310742809,-0.0526832324440167,-0.272009162808496,-0.298648408448685,-0.216938528230063,-0.157606948017575,-0.45969127051241,0.0385746552754891,-0.123812119099529,-0.0901730748161233,-0.237257768271738,-0.281677959734979,-0.420495074981919,-0.278812825485266,-0.512653972876614,-0.480104208771727,-0.0585921418675918,-0.434193266135019,-0.367809978864011,-0.198911773009715,-0.205874436485076
"GSM225720","Control",-0.259005455951918,0.0755124019525557,0.0962342903207942,-0.199642870330717,-0.188556049532983,-0.109322372115851,-0.00385662622461985,-0.38365847729627,0.0896087387560683,-0.199600742437653,-0.0213984465152326,-0.222536718824492,-0.106121570173894,-0.214090575465429,-0.310865582283227,-0.364490936345463,-0.52172189798944,-0.0927285708424807,-0.43131520789493,-0.454469361755793,-0.134712276968352,-0.12554829470367
"GSM225721","Control",-0.23926506120627,0.112241379594683,0.00153170417876574,-0.34040816564972,-0.262900257469264,-0.159709801257539,-0.0654223161890985,-0.227579265081876,0.127709029686137,-0.152207512671574,-0.14441432309726,-0.148728570510515,-0.30906671753941,-0.286969399104376,-0.305653231739229,-0.315025756562952,-0.421027962232674,-0.0260701766559546,-0.41319156077828,-0.594765669398057,-0.224801707461566,-0.0915975661874568
"GSM225722","Control",-0.348669882012446,0.155848055275554,-0.0634782675095547,-0.332344046800005,-0.322301467762053,-0.142307510331992,0.0442578507365097,-0.25050484885743,0.0951867761062952,-0.0670946093356442,-0.197529048754359,-0.190111172727745,-0.212795815189567,-0.428066205744958,-0.408547594607882,-0.465415419488471,-0.435354588475406,-0.119594921836252,-0.559151905949627,-0.397173714992206,-0.298306894675305,-0.19152150446962
"GSM225723","Control",-0.361101303375434,0.120525691272284,-0.00722679512320563,-0.317382311068204,-0.255683786377929,-0.148453649940231,-0.0406303936944369,-0.312643181141269,0.0869427099096129,-0.0806990547241454,-0.236763114143816,-0.244908943779164,-0.205440976276195,-0.32425445436385,-0.412719306902152,-0.371819484248058,-0.467507503381482,-0.0841368095080684,-0.472886509669407,-0.509557638416055,-0.245425670787582,-0.164897303480148
"GSM225724","Control",-0.331070578053488,0.223545965778438,-0.0368326147807328,-0.174370128606792,-0.269697088940396,-0.138067910609985,-0.0482752368194782,-0.393265569939451,0.133838418995846,-0.0245409920737358,-0.121718045758028,-0.155819393307421,-0.107646240255882,-0.342621377421661,-0.367423377237113,-0.446175937866307,-0.493044343717418,-0.0873497993349551,-0.455265258046267,-0.313697846257383,-0.203505234939983,-0.199646242001342
"GSM225725","Control",-0.287889336107196,0.149317009958258,0.0283609378435865,-0.313785528417195,-0.264582582301744,-0.167562589537408,-0.0160947483319429,-0.340022678555714,0.109789445316283,-0.143082405617676,-0.142158802954324,-0.286441552759076,-0.262335260328828,-0.350537063381723,-0.360233149259037,-0.425132679960587,-0.3314073669871,-0.0896851415308995,-0.613155601760612,-0.423466047424337,-0.128389467297695,-0.0872169777658591
"GSM225726","Control",-0.297152131059218,0.215671084261029,-0.060826490970552,-0.239129284299461,-0.290175404378609,-0.0297071054591505,0.0198278070036048,-0.315481341716759,0.0989192175042514,0.140460756134128,-0.171754256672607,-0.0561732356237785,-0.264255937689387,-0.352249571476745,-0.390509429976299,-0.391393512979377,-0.501588679402177,-0.150283819063821,-0.3902189280981,-0.342172731301891,-0.192384295339412,-0.170977370605919
"GSM225727","Control",-0.287799546789552,0.141787277834759,0.0474103742953307,-0.22722272199992,-0.27753052971226,-0.0882778064884847,0.122202108588049,-0.462904528286355,0.189860130584931,-0.0023420671474684,-0.116496074405927,-0.207073156546041,-0.426157424688557,-0.431055234359833,-0.343044476327203,-0.38327907393867,-0.455506246273263,-0.102960262427427,-0.484112895437194,-0.235460999660058,-0.0785865772025748,-0.197793322146511
"GSM225728","Control",-0.343863748478729,0.0757999953138762,0.0684066973934925,-0.352986405321928,-0.262550508597361,-0.121000076933037,-0.0145663270192437,-0.306136546516279,0.105771229938517,-0.135817833993061,-0.14623697907813,-0.273539877343704,-0.244598631261596,-0.375319763175587,-0.279757318254126,-0.432348098525742,-0.376744939487305,-0.0603517777863731,-0.546599121234148,-0.479544341714833,-0.161221458381487,-0.266820988705162
"GSM225729","Control",-0.351010992701739,0.162177285939658,0.00446691290524222,-0.462090387897478,-0.232808488588185,-0.127632308823414,-0.0174396160293959,-0.231834492419031,0.138186952530212,-0.0560622935620416,-0.124745661414242,-0.172763895117725,-0.055307705456716,-0.280392162534658,-0.271302180543248,-0.345519176870565,-0.342448089781333,-0.0261255372646733,-0.531557899020006,-0.450770830334339,-0.24422022375423,-0.317071350765075
"GSM225730","Control",-0.252548241499085,0.0477690475644111,0.0652910529751772,-0.265685293932701,-0.107631534784009,-0.18382911267748,-0.0696318468719606,-0.197356292040698,0.0456861480249571,-0.327510098371945,-0.15849878248467,-0.125370500668803,-0.298617519284,-0.249661239293181,-0.205709106928429,-0.416585633134869,-0.390052628587678,-0.0562132281625546,-0.44884685159947,-0.498652565191314,0.0413708578011951,-0.23962605019759
"GSM225731","Control",-0.302814993625297,-0.0462941774933256,0.0704301552634758,-0.321553280004817,-0.307930870450232,-0.222587756191674,-0.0280498717253791,-0.329095442100572,-0.0374852116127371,-0.185798773700364,-0.186694473257895,-0.31370418611781,-0.370629915213939,-0.294579204240069,-0.351935164212168,-0.244677022870937,-0.337898107846475,-0.0826327843495307,-0.285860230513679,-0.450524187134792,-0.244619781764691,-0.205348581393429
"GSM225732","Control",-0.397627598605104,0.0886110775131061,-0.079184030369722,-0.294188605357286,-0.285590583902456,-0.157090982221905,0.0104499409368396,-0.444046475571044,0.0834649742436823,-0.0296501376881811,-0.124329736529365,-0.265741475126051,-0.283070607055504,-0.282095910784006,-0.329373367979088,-0.558733357098133,-0.489521282761352,-0.0363083001116362,-0.42851608387354,-0.3162941617157,-0.231011065510889,-0.255638595613259
"GSM225733","Control",-0.33641728862854,0.043296887231699,-0.0464969567964078,-0.258203256000303,-0.280054333924544,-0.139718681021539,-0.010691735471102,-0.349484454228803,0.0419993457340905,0.0182411685818202,-0.146042308079972,-0.200332286638777,-0.258073901034702,-0.411715780497021,-0.337732009826708,-0.328826953783204,-0.43180188170559,-0.101629336959339,-0.391338282637098,-0.390846820958454,-0.227772698253547,-0.242234958738593
"GSM225734","Control",-0.284311685124355,-0.0425031184919916,-0.0413185031253475,-0.289978468424037,-0.25302679251681,-0.141018634767752,-0.0805014393053549,-0.245212405723295,0.0404159756346909,-0.143802158495474,-0.208010623316649,-0.275954908638859,-0.178746611122913,-0.339765630947647,-0.273244830406835,-0.36117661798634,-0.354830852155586,-0.0836845328192597,-0.302563456362367,-0.518600326656468,-0.178357333887089,-0.354422913451885
"GSM225735","Control",-0.395299322677119,0.132146809170582,0.0104012545510305,-0.289841627576393,-0.264679210582856,-0.122161184042951,0.00600423457267127,-0.328111039867224,0.112175095130416,-0.00689989178027599,-0.207056867354108,-0.212711142381205,-0.170775408882391,-0.251403911442701,-0.402042303389903,-0.38519099854024,-0.314174086211692,-0.0389213009132009,-0.551244204564986,-0.536225687618404,-0.237568704005474,-0.134553953870904
"GSM225736","Control",-0.356091984913957,0.0804837317378314,-0.00431260619836511,-0.336243030622986,-0.164916908948563,-0.179657057327922,-0.0496639199931043,-0.2288213305222,0.0655903976616064,-0.10283960108946,-0.133570041659148,-0.217802054713899,-0.218072485973164,-0.382369967241807,-0.200077451063894,-0.419042272206785,-0.256305458061442,-0.0651753886340206,-0.427982121142563,-0.560002746065228,-0.207219859928075,-0.267280444642065
"GSM225737","Control",-0.326470683838501,0.103666251820376,0.107831901441153,-0.245587768472569,-0.229279730668042,-0.149248865872117,0.0490901492590493,-0.0473339805884004,0.0881525459098211,-0.17764435063217,-0.095391036714831,-0.227284710460107,-0.103358597754245,-0.295440163723564,-0.378750735982453,-0.365979885427358,-0.290881717627914,-0.0687840236513777,-0.43096990441544,-0.475290601721899,-0.125300558871809,-0.302278234294586
"GSM225739","Control",-0.375481124218933,0.0658697265348652,-0.0877006616670343,-0.351636060338115,-0.254825648898833,-0.127029185880124,-0.0166597485665167,-0.21915771491895,0.0466732118698877,-0.1383401797577,-0.140404498605277,-0.232069643121219,-0.209705564317678,-0.35810376793825,-0.22961978505063,-0.375379000571744,-0.38913007524915,-0.0956542357489682,-0.549612895538085,-0.46847540326493,-0.216230257437418,-0.219078381300994
"GSM225741","Control",-0.332174138843698,0.0554307275988422,-0.0726499012374913,-0.344987595267593,-0.160919911093479,-0.132607687045536,-0.0856566229822376,-0.268172693200528,0.0964903835216506,-0.216758109461574,-0.142150900568562,-0.234675822559598,-0.188366188874675,-0.237651101692594,-0.277784948786998,-0.458130448274462,-0.346520215607857,-0.0561255757105852,-0.459822680604087,-0.420001286081875,-0.159872679297426,-0.241539959865583
"GSM225742","Control",-0.402904059898208,0.0359394696141334,0.011056533333063,-0.330894329879502,-0.240151792246332,-0.149796102229302,-0.0866018039470615,-0.299270030656346,0.0138907946518956,-0.248074081900813,-0.179965686903457,-0.324793787579636,-0.277434093109924,-0.36884281469538,-0.259717094038976,-0.358025553449472,-0.365795358877588,-0.0639854177716614,-0.496754358254968,-0.436755835843335,-0.223524939406159,-0.336076218601965
