"Sample_ID","Group","Activated B cell","Immature B cell","Memory B cell","Activated CD4 T cell","Activated CD8 T cell","Eosinophil","Macrophage","Mast cell","MDSC","Monocyte","Natural killer cell","Neutrophil","Plasmacytoid dendritic cell","T follicular helper cell","Type 1 T helper cell","Type 17 T helper cell","Type 2 T helper cell","Activated dendritic cell","Regulatory T cell","NK T cell","Immature dendritic cell","Macrophage M1"
"C_0082","Control",-0.236708876145117,-0.304161093646906,-0.0416724714064389,-0.182389098864476,-0.369822168026005,-0.356907506643627,-0.277388390688195,-0.585582546267485,-0.269438427979258,-0.252671454633587,0.0267198621571614,-0.518301945669031,0.0732463077362687,-0.0531622002577749,-0.492309517687261,-0.429412705513252,-0.547341070445975,-0.200974781040879,-0.287485872437138,-0.459003830352469,-0.0503678358340224,-0.294073738803749
"C_0083","Control",-0.283431666074205,-0.255847848092741,-0.00287461881671688,-0.198725166635473,-0.403554231613134,-0.373570426301642,-0.335772935623205,-0.524586135714855,-0.289612191729983,-0.290787624610488,0.0224464169818284,-0.500789900307924,0.100700474018964,0.0369278373545385,-0.524057797157763,-0.405371168054453,-0.523415850756717,-0.175265601482991,-0.211266100248167,-0.501118877965169,-0.15046994981862,-0.199895101120012
"C_0087","Control",-0.317667660422886,-0.305420267220815,-0.0232994512844655,-0.146054992378109,-0.376944674782279,-0.38775182410688,-0.241287479809416,-0.569742672149886,-0.287691255593002,-0.243815578373134,0.0241105506484879,-0.470453188761525,0.0821161153045243,0.0459373240303725,-0.558973865045499,-0.409696927958313,-0.525590932848217,-0.1751258759896,-0.255521469828216,-0.479455389679575,-0.11604664901801,-0.222049606414986
"P_0003","PD",-0.284345784506671,-0.337167867839819,0.0511932974188683,-0.25264078110432,-0.383814100159547,-0.378555561758185,-0.333159738173405,-0.565803944318373,-0.309062404045886,-0.282208541915403,0.0208434515976569,-0.519627466431014,0.0616310835397436,0.146363208327771,-0.495125329613691,-0.411939150355784,-0.50293946333004,-0.163822366823589,-0.272502414441728,-0.530488910775497,-0.226426476534078,-0.25228760178371
"P_0006","PD",-0.220184035357934,-0.164386207835787,0.0219812102807005,-0.179019350068498,-0.407982543860825,-0.383828731424445,-0.185834211772356,-0.549007746628236,-0.181891125810334,-0.0745765931103859,0.0281624512554649,-0.463155147435401,0.163845056469164,0.211301553660129,-0.4866778938344,-0.453012453815083,-0.538575502809551,-0.191307308692566,-0.306317337579011,-0.515816700709529,-0.0704304958098383,-0.161093278117448
"P_0013","PD",-0.213300868667212,-0.147191020687055,0.00485134318823145,-0.200066285244052,-0.406597299089745,-0.362588965170328,-0.214871852864173,-0.558021899118361,-0.17906862801749,-0.182550970217121,0.0300866144696827,-0.479778583592531,0.135475751310379,0.0867464092226851,-0.511809015277791,-0.374755007960235,-0.555831863407202,-0.169703212526485,-0.268353748065735,-0.507258813556811,-0.0439618637013933,-0.26368283556402
"P_0014","PD",-0.189502672352138,-0.133843973528335,0.00176792670513101,-0.133920693357071,-0.42544233404353,-0.348584632978258,-0.157834378628625,-0.491012065807511,-0.14213860726675,-0.153922986517037,0.0256314195390258,-0.486281212148568,0.078666745694647,0.208655378861317,-0.57579834130592,-0.458374020633296,-0.524714973074136,-0.247436895873506,-0.267986428067842,-0.52979776076824,-0.0443842354903579,-0.21133048023892
"P_0015","PD",-0.143590618077324,-0.130809570596758,0.024096001881158,-0.154092900331038,-0.409450157524699,-0.373611383517475,-0.203168196951855,-0.51220588407819,-0.157148389024329,-0.170496626510816,0.0276770685600522,-0.467149849240388,0.00489247322217274,0.137674742895189,-0.54334610885381,-0.444804943310618,-0.527381623186341,-0.275263535713311,-0.241542568641242,-0.547320148696703,0.144556744773117,-0.250393315673004
"P_0016","PD",-0.307654751224802,-0.302645029794886,0.031815826289862,-0.211615308235515,-0.416179260909062,-0.357393110770182,-0.201422623717136,-0.491932785933074,-0.298244311430248,-0.210892039506875,0.0226788281797139,-0.486680250276364,0.105980121381021,0.0353298151988177,-0.544965200711508,-0.416550950349919,-0.536653672816651,-0.143790815803421,-0.356070192351563,-0.512943921171885,0.0519869276917198,-0.228876341835649
"P_0018","PD",-0.200181184653708,-0.0746687028641693,0.0200528682569266,-0.129768158144052,-0.421671972470405,-0.325948361991543,-0.0919011846464959,-0.552834008142987,-0.118352416342184,0.04948063991686,0.0206076234504796,-0.40324530735132,0.160395686859287,0.163828829666867,-0.513287316539167,-0.436469800367547,-0.562472501157651,-0.209915822086063,-0.262699850290044,-0.510860099324145,0.170462214496275,-0.245766194029054
"P_0019","PD",-0.176321539691089,0.0509493887547912,0.0124140430856005,-0.162475539946547,-0.441066399891181,-0.38384106521425,-0.0909599813942699,-0.523604832603316,-0.0711542265892934,0.07667138845058,0.0274830478991274,-0.360068930483528,0.0552251114071146,0.127161908433577,-0.478582434545913,-0.442212260616361,-0.513302890656239,-0.112536273598687,-0.245421392556014,-0.500256472107812,0.306184349350217,-0.209755480732582
"P_0020","PD",-0.160087690219469,-0.113546680770704,0.0110963861500962,-0.126640735821016,-0.425979680149944,-0.323905095573135,-0.0464888008111866,-0.591249701229559,-0.143788507613463,-0.132326532693958,0.0243200084296266,-0.461585691317941,0.0268558062483291,0.090471439541434,-0.565027860687324,-0.438870478867946,-0.530619613165853,-0.203763465722188,-0.275845452554545,-0.492124135409178,0.00531484501113721,-0.212699698950263
"P_0021","PD",-0.133951106029113,-0.0423375735054847,-0.0950256816299499,0.0679810286019405,-0.440216629464595,-0.177887690931844,0.0576421051316211,-0.57671221676163,0.00993513467588447,0.165238684192307,0.0336254852292883,-0.423455212418152,-0.109288700394577,0.164114184590519,-0.479427178123842,-0.465470257125716,-0.505372264189579,-0.336149834281,-0.126435253025234,-0.418273501616903,0.408750298770441,-0.248923846225822
"P_0022","PD",-0.259149794829141,0.123046031337911,0.0410758937191705,-0.0865571588789424,-0.440865360641524,-0.186403579106393,-0.00950085154351251,-0.45056355835751,0.0116131402628018,0.148919051768503,0.0275670781531889,-0.309741960679104,0.254303014605738,0.191601440447364,-0.55073761516069,-0.463903521491619,-0.55989981732654,-0.236288624765835,-0.277083366948052,-0.458336232843778,0.132096776998662,-0.149488006838548
"P_0023","PD",-0.360162963897023,0.095655998475601,-0.0871331093098192,-0.079666230968784,-0.40436346174415,-0.16141000252887,0.155642545348991,-0.541719076515982,-0.00779090260311856,0.0636866100154874,0.0196945783709854,-0.307838597440549,0.173489212317188,0.170635555280568,-0.501672092342642,-0.474605530601473,-0.530401776373458,-0.100843213322245,-0.343249173727292,-0.486401330320979,0.0773292350295926,-0.230248756452449
"P_0026","PD",-0.255716647176692,0.0751101347394678,0.0600480553517319,-0.108976096284458,-0.391590429984286,-0.292014406072632,-0.02575252038423,-0.561899183167918,-0.000191688564852922,0.0402746018482366,0.0215032819955946,-0.386797695189322,0.147161370805065,0.247761798619228,-0.497096397962193,-0.481962333178481,-0.525284023794788,-0.248977651239895,-0.297846044819258,-0.470992821151679,0.18292218227073,-0.161322468086683
"P_0027","PD",-0.368870739621152,-0.0760122318396051,0.047438442586159,-0.212580299847777,-0.412206199009255,-0.32518548345358,-0.0679662433385653,-0.56231010601069,-0.132120289964279,-0.02114016864021,0.0212936995832794,-0.37602864466249,0.200028239723794,0.111988303090488,-0.571785809310757,-0.401776643921583,-0.533344727741865,-0.163310261792214,-0.351849061497298,-0.482434081027376,-0.118792065646279,-0.193393197867897
