"Sample_ID","Group","Lysosome_Subtype","PC1","PC2","PC3","PC4","PC5","SLC7A14","ACP5","SLC2A13","RAMP3","CLTC"
"GSM388320","AD","Cluster_1",0.0970557173169763,-0.536979203758973,-1.14668947258983,0.505294453779963,-0.40990494036139,6.7043267691555,3.74541004831866,3.86180631920711,6.28631961095023,7.35408597882873
"GSM388321","AD","Cluster_2",2.44156789043359,-2.00029388279093,-0.0164240508657641,2.355326526461,-0.672062965013696,7.29594381405733,-0.115106887144011,4.18013029705644,4.7666485896412,7.79696270447737
"GSM388322","AD","Cluster_1",-2.80462881589675,2.56936972492268,1.94241392561794,1.35423440206939,1.80802134417901,0,5.24720490112918,3.3304274012526,5.10629889917494,5.83465198365758
"GSM388323","AD","Cluster_2",0.79336422139763,0.761915686430283,-0.811874313266641,-0.145654676861269,-0.810780574994437,6.612794034395,4.22209341965925,0.762147573038876,4.94188560828146,7.63617042132496
"GSM388324","AD","Cluster_1",-0.171996883725191,-0.473802464136719,-0.897411052139843,0.308654205586247,0.334824237579523,6.09728047932329,4.14275590675792,4.84552086174352,5.58748484386193,7.46832933700894
"GSM388325","AD","Cluster_1",-1.54459891821929,0.644938939815113,-1.09104837481679,0.589547064740357,0.339340921502985,4.69317119559338,5.1936122506077,4.07915908159349,7.35716687843671,7.24211917926546
"GSM388326","AD","Cluster_2",-0.978497776888459,1.67220764355271,-0.543282410414541,-0.148266750226562,-0.111159907898137,4.65782168596759,5.61440800450269,1.37460357090699,5.87233400167646,7.04326830760096
"GSM388327","AD","Cluster_2",2.28642838640514,1.02517409025448,-0.6378902688894,-1.22181373328626,1.04691562180316,6.65295595662438,4.7109535134854,1.66950564378575,1.04340371440139,9.7778164191571
"GSM388328","AD","Cluster_2",0.404187210390607,-0.48410636431816,-1.63936559192808,-0.174296303951287,0.151535567912163,7.15334932016219,4.44893738875028,4.34572615793954,5.48308044576662,8.25957677516885
"GSM388329","AD","Cluster_2",0.554006537478443,0.245262471008312,-0.99174940236072,-1.70308184919992,0.884161371075521,6.82107002159601,5.8312022026468,3.83079969700667,2.74270138489723,8.1773043049278
"GSM388330","AD","Cluster_2",0.355715425803455,0.261294390442775,0.375864024809254,0.761298807316619,-0.450588022882421,5.37311181077779,3.15931927497988,2.14117288158385,4.7236062752083,6.58524766470409
"GSM388331","AD","Cluster_2",0.613780628800526,0.291554871167616,0.902363044231802,1.23888160621458,-0.622476813213726,5.02812638205932,2.41305126239962,1.64113078178365,4.49199473969662,6.3378801924039
"GSM388332","AD","Cluster_2",-0.432518884012147,0.387467052477334,-0.065251789374356,0.496619153725296,-0.557549569250552,5.35166550413925,3.99758224130732,2.38601743896919,5.76533867267395,6.29142675881575
"GSM388333","AD","Cluster_2",2.08692280627664,1.03480115208845,1.68538549830374,-0.759859500659433,-0.024288888985874,5.57864612864473,3.38280143154422,0,0,6.85588163761398
"GSM388334","AD","Cluster_2",1.57749598993385,0.90412018235123,-1.29501720097677,-0.0951659897128615,-1.17664230361262,7.35053998676211,3.90860002091884,-0.353775602185061,4.98971351241756,8.45212962044042
"GSM388335","AD","Cluster_2",0.56266033460619,-0.0865643692744988,-0.0287101592273497,-0.956142493238931,0.271639335004859,6.42736568860235,4.60437624675909,3.42279571152705,2.8548700819729,6.93312459849218
"GSM388336","AD","Cluster_2",-0.90217852461668,2.00384861915575,-0.11700270601875,0.915332167833674,-0.738932918091673,4.03181067104721,4.55382439640175,0,6.7762342593467,6.73349744499968
"GSM388337","AD","Cluster_2",0.042374079070857,-0.287103557835051,-0.668435457167896,-0.914387607348946,0.727836862288883,6.38811226858129,5.09982888916295,4.78862470110588,3.73941116308277,7.4028806714513
"GSM388338","AD","Cluster_2",-0.639971344453587,0.504802987865509,-1.39566625232511,-0.0984873927601164,-0.197252276771175,6.04183419407919,5.20293324740455,3.00909956454861,6.54065741387403,7.47900907851827
"GSM388339","AD","Cluster_2",2.99563184781763,0.607776843912614,1.98280078689123,-0.758694549712035,-1.72088212661156,7.0297266990508,2.25143491443003,-2.19244241628309,0,5.75143476570133
"GSM388340","AD","Cluster_2",-0.497709364849069,1.42308362871194,0.90795062708386,-0.603030986674924,-0.98951972849236,4.9421292254554,4.91349511290447,0,4.09796714852556,5.13966520477258
"GSM388341","AD","Cluster_1",0.0691101821134375,-1.24387640500036,-0.554422140109638,0.237726366588738,-0.479255481283205,6.97143338466035,3.46191921117559,4.75324648380096,5.50330971227724,6.32968164677108
"GSM388342","AD","Cluster_1",-0.529732284783329,-0.433647779997311,-0.601723429338175,0.247380063287113,-0.366911548476421,6.13928229209121,4.15350776483972,4.04801919608694,6.0545192847458,6.39312150365059
"GSM388343","AD","Cluster_2",0.702141830876956,-0.480182634553992,-0.892771902790887,0.401585761911398,0.374561813605454,6.45767601661519,3.59123110567872,4.33943632103298,4.80243533918426,8.16737359230311
