"Sample_ID","Group","CLTC","SLC2A13","SLC7A14","ACP5","RAMP3"
"GSM226056","Control",6.62484216174525,4.30857923972642,5.72701900625137,3.51695115611281,0
"GSM226082","Control",8.68923234486805,4.84280167197785,6.5425583423894,3.87663647463227,4.4657980068285
"GSM226145","Control",7.07550861028791,4.66872130504658,5.44763035150912,0,4.7772204704226
"GSM226146","Control",9.82850502375561,3.54860192915825,6.46211951619335,3.20020952919731,4.77405339417107
"GSM226147","Control",8.36548909790488,4.68999149766505,6.96434771926885,5.00836695963778,4.16666940901874
"GSM226148","Control",10.3993495804275,4.54466664564745,6.68569779684978,3.24625392232347,2.95766607553734
"GSM226149","Control",8.88413917317832,3.42242236256616,6.47250211230027,4.09315229193517,4.55687003749622
"GSM226150","Control",8.97336813104732,3.89034899479299,6.363325422542,3.86529786879233,4.47665704412089
"GSM226151","Control",8.40318833090346,4.63285665620409,7.14415610427248,3.37614050791341,3.57562580962352
"GSM226154","Control",9.02491089864507,4.86307456370056,6.35209486874418,4.03553601747832,3.53420457498499
"GSM226155","Control",6.1374705476085,4.08988997841278,6.85231055170479,2.94018522236695,4.85364719789631
"GSM226156","Control",7.76562971768812,3.71352193622261,5.3162810887603,4.85192075791475,3.39365288249515
"GSM226157","Control",8.8961856963825,0,6.33687223072714,4.89315427355022,5.3172217849091
"GSM226158","Control",8.36634694463137,3.25772836057316,6.27788964816773,3.93575473524907,3.67817361318634
"GSM226159","Control",9.68036771247547,4.61388512816343,7.13613687860577,3.4734202718919,4.17235705255132
"GSM226160","Control",6.61091279427938,0.318740714005422,6.49815967104526,4.74687821678598,4.59712961725534
"GSM226162","Control",8.39324458727339,2.69218097680308,6.2523807829893,4.65321796393893,3.46422412037809
"GSM226163","Control",3.43660882681027,2.93160032593928,5.78105349351027,5.28393392628784,5.07496338329083
"GSM226164","Control",8.38814751284611,4.21454810361347,5.60062211950726,4.58692280291075,5.4234739956673
"GSM226165","Control",8.10322675418346,1.86608573825878,5.76433617724634,3.31705297670158,4.8409463050451
"GSM226167","Control",3.68954234180597,3.85779635143174,6.72897020603898,4.01753726754112,4.73516876726366
"GSM226168","Control",5.35405352023493,5.51396660943244,7.03854587315278,4.24024289708189,5.54190845040403
"GSM388217","AD",5.67294029006307,5.72865378716586,5.14094149716214,3.40012479429582,4.5610271716557
"GSM388218","AD",6.10618090536646,6.67060355664828,6.11473538138573,3.51464032422101,5.67119909269091
"GSM388219","AD",6.56582784276537,6.58570053073282,6.35232501747604,4.99042023396709,5.1659933305639
"GSM388220","AD",4.10672497109997,5.65549374709735,5.98971388907161,3.80915666472659,4.59733995770255
"GSM388221","AD",3.9994222766431,6.02930190930665,4.80488205923323,5.11847103881823,6.17919430356138
"GSM388222","AD",4.47539403317854,5.70368225849696,5.76586272299099,5.31483236288361,4.96208261378638
"GSM388223","AD",5.03766611657584,3.27474229525272,5.87497893432362,4.01373785181649,2.94905389997798
"GSM388224","AD",3.95714059054459,5.2122398355997,5.10080134194546,4.66746946416028,7.15568809726949
"GSM388225","AD",5.33969162947067,5.16108801658145,6.11074338580973,3.33313547993581,5.81606376264169
"GSM388226","AD",4.49124618737498,6.4906824489059,6.24739663801251,5.24128253747702,6.40574006685718
"GSM388228","AD",4.98191543918956,3.71126627385379,4.6438438626,5.32393610397568,6.60121206152164
"GSM388229","AD",4.2829062451974,3.37656567477441,4.98228668708833,5.16249808960735,5.69110345199035
"GSM388230","AD",4.67932101482988,6.86540634932828,6.48901510449614,4.54009397179495,4.89176716626444
